decision threshold,97.88373118669097
section_02_target_test_anomaly_0008_f-n_C.wav,429.05191449274975,1
section_02_target_test_anomaly_0009_f-n_C.wav,343.0081408330356,1
section_02_target_test_anomaly_0010_f-n_C.wav,303.4249340635576,1
section_02_target_test_anomaly_0011_f-n_C.wav,662.8180069819613,1
section_02_target_test_anomaly_0012_f-n_C.wav,506.39748072187155,1
section_02_target_test_anomaly_0013_f-n_C.wav,328.8932085320909,1
section_02_target_test_anomaly_0014_f-n_C.wav,427.5589914735341,1
section_02_target_test_anomaly_0015_f-n_C.wav,1026.5224673149576,1
section_02_target_test_anomaly_0016_f-n_C.wav,558.579719917517,1
section_02_target_test_anomaly_0017_f-n_C.wav,525.9512620057072,1
section_02_target_test_anomaly_0018_f-n_C.wav,377.23155979538996,1
section_02_target_test_anomaly_0019_f-n_C.wav,1027.193151177907,1
section_02_target_test_anomaly_0020_f-n_C.wav,348.2480264281603,1
section_02_target_test_anomaly_0021_f-n_C.wav,414.2065612302515,1
section_02_target_test_anomaly_0022_f-n_C.wav,662.3330431598971,1
section_02_target_test_anomaly_0023_f-n_C.wav,263.2515159181797,1
section_02_target_test_anomaly_0024_f-n_C.wav,332.86825529583695,1
section_02_target_test_anomaly_0025_f-n_C.wav,499.3813399702445,1
section_02_target_test_anomaly_0026_f-n_C.wav,931.1957640013214,1
section_02_target_test_anomaly_0027_f-n_C.wav,525.3622399956045,1
section_02_target_test_anomaly_0028_f-n_C.wav,1051.3264769473378,1
section_02_target_test_anomaly_0029_f-n_C.wav,410.02647982830274,1
section_02_target_test_anomaly_0030_f-n_C.wav,958.4802390591075,1
section_02_target_test_anomaly_0031_f-n_C.wav,349.228784292189,1
section_02_target_test_anomaly_0032_f-n_C.wav,287.0535087748845,1
section_02_target_test_anomaly_0033_f-n_C.wav,338.92416335613416,1
section_02_target_test_anomaly_0034_f-n_C.wav,969.5445752832276,1
section_02_target_test_anomaly_0035_f-n_C.wav,391.9630751964291,1
section_02_target_test_anomaly_0036_f-n_C.wav,395.63272188595704,1
section_02_target_test_anomaly_0037_f-n_C.wav,618.7623725194316,1
section_02_target_test_anomaly_0038_f-n_C.wav,322.74104184168175,1
section_02_target_test_anomaly_0039_f-n_C.wav,340.4044895460226,1
section_02_target_test_anomaly_0040_f-n_C.wav,1091.958006198228,1
section_02_target_test_anomaly_0041_f-n_C.wav,482.19850344481927,1
section_02_target_test_anomaly_0042_f-n_C.wav,310.6158861430071,1
section_02_target_test_anomaly_0043_f-n_C.wav,710.3523853092391,1
section_02_target_test_anomaly_0044_f-n_C.wav,313.24316561814106,1
section_02_target_test_anomaly_0045_f-n_C.wav,991.8730219079456,1
section_02_target_test_anomaly_0046_f-n_C.wav,397.0924320028256,1
section_02_target_test_anomaly_0047_f-n_C.wav,257.23755705750096,1
section_02_target_test_anomaly_0048_f-n_C.wav,303.530121800611,1
section_02_target_test_anomaly_0049_f-n_C.wav,484.1817975868976,1
