decision threshold,163.60087838520053
section_01_target_test_normal_0038_f-n_C.wav,227.53238257910178,1
section_01_target_test_normal_0039_f-n_C.wav,185.77964859435008,1
section_01_target_test_normal_0040_f-n_C.wav,245.00169200940084,1
section_01_target_test_normal_0041_f-n_C.wav,297.11974311891936,1
section_01_target_test_normal_0042_f-n_C.wav,192.20299316730436,1
section_01_target_test_normal_0043_f-n_C.wav,428.06531043096095,1
section_01_target_test_normal_0044_f-n_C.wav,287.71111564616024,1
section_01_target_test_normal_0045_f-n_C.wav,198.75785057226747,1
section_01_target_test_normal_0046_f-n_C.wav,300.1836360327775,1
section_01_target_test_normal_0047_f-n_C.wav,238.5623401177281,1
section_01_target_test_normal_0048_f-n_C.wav,243.473232246861,1
section_01_target_test_normal_0049_f-n_C.wav,234.6581349759916,1
section_01_source_test_anomaly_0000_f-n_B.wav,102.82507070439428,0
section_01_source_test_anomaly_0001_f-n_A.wav,114.3895626938253,0
section_01_source_test_anomaly_0002_f-n_B.wav,110.92816623986079,0
section_01_source_test_anomaly_0003_f-n_A.wav,155.70093141081105,0
section_01_source_test_anomaly_0004_f-n_A.wav,166.86392818309247,1
section_01_source_test_anomaly_0005_f-n_A.wav,115.19067627238914,0
section_01_source_test_anomaly_0006_f-n_A.wav,99.53195049201224,0
section_01_source_test_anomaly_0007_f-n_B.wav,194.92376388705188,1
section_01_source_test_anomaly_0008_f-n_B.wav,166.16634959952722,1
section_01_source_test_anomaly_0009_f-n_B.wav,150.6080945090341,0
section_01_source_test_anomaly_0010_f-n_B.wav,250.22160267798918,1
section_01_source_test_anomaly_0011_f-n_A.wav,179.99524684102167,1
section_01_source_test_anomaly_0012_f-n_A.wav,106.55846597271997,0
section_01_source_test_anomaly_0013_f-n_A.wav,255.1931931731735,1
section_01_source_test_anomaly_0014_f-n_B.wav,203.4787065793089,1
section_01_source_test_anomaly_0015_f-n_B.wav,287.9368468589814,1
section_01_source_test_anomaly_0016_f-n_A.wav,97.74371669597824,0
section_01_source_test_anomaly_0017_f-n_B.wav,432.01808300756124,1
section_01_source_test_anomaly_0018_f-n_A.wav,108.46390025586604,0
section_01_source_test_anomaly_0019_f-n_A.wav,257.88621714173837,1
section_01_source_test_anomaly_0020_f-n_A.wav,126.86098916322257,0
section_01_source_test_anomaly_0021_f-n_B.wav,124.43833618799229,0
section_01_source_test_anomaly_0022_f-n_B.wav,167.63664035716073,1
section_01_source_test_anomaly_0023_f-n_B.wav,128.74292968209542,0
section_01_source_test_anomaly_0024_f-n_A.wav,133.04838801559174,0
section_01_source_test_anomaly_0025_f-n_B.wav,491.56877527929555,1
section_01_source_test_anomaly_0026_f-n_B.wav,310.8792345572299,1
section_01_source_test_anomaly_0027_f-n_B.wav,385.8439623464666,1
section_01_source_test_anomaly_0028_f-n_A.wav,162.9951988928399,0
section_01_source_test_anomaly_0029_f-n_B.wav,207.35185205662273,1
section_01_source_test_anomaly_0030_f-n_A.wav,107.92373430805537,0
section_01_source_test_anomaly_0031_f-n_A.wav,318.5359946928239,1
section_01_source_test_anomaly_0032_f-n_B.wav,189.00536279434135,1
section_01_source_test_anomaly_0033_f-n_A.wav,235.42589185671957,1
section_01_source_test_anomaly_0034_f-n_B.wav,176.38811010312142,1
section_01_source_test_anomaly_0035_f-n_A.wav,111.36121018810857,0
section_01_source_test_anomaly_0036_f-n_A.wav,425.1971298906225,1
section_01_source_test_anomaly_0037_f-n_B.wav,190.8272312303604,1
section_01_source_test_anomaly_0038_f-n_A.wav,134.93411203703195,0
section_01_source_test_anomaly_0039_f-n_A.wav,133.92856385416277,0
section_01_source_test_anomaly_0040_f-n_B.wav,140.58140607424488,0
section_01_source_test_anomaly_0041_f-n_B.wav,290.0344358104295,1
section_01_source_test_anomaly_0042_f-n_A.wav,150.4276435869498,0
section_01_source_test_anomaly_0043_f-n_A.wav,102.9583006980856,0
section_01_source_test_anomaly_0044_f-n_B.wav,268.10888862601496,1
section_01_source_test_anomaly_0045_f-n_B.wav,176.1970304067065,1
section_01_source_test_anomaly_0046_f-n_B.wav,175.6553790505602,1
section_01_source_test_anomaly_0047_f-n_B.wav,144.37354174076646,0
section_01_source_test_anomaly_0048_f-n_B.wav,626.3280145035504,1
section_01_source_test_anomaly_0049_f-n_A.wav,111.07362646559557,0
section_01_target_test_anomaly_0000_f-n_C.wav,470.69443976950254,1
section_01_target_test_anomaly_0001_f-n_C.wav,342.14263260669816,1
section_01_target_test_anomaly_0002_f-n_C.wav,344.0710315517416,1
section_01_target_test_anomaly_0003_f-n_C.wav,352.46563724159216,1
section_01_target_test_anomaly_0004_f-n_C.wav,526.2539911078521,1
section_01_target_test_anomaly_0005_f-n_C.wav,300.3012572759184,1
section_01_target_test_anomaly_0006_f-n_C.wav,501.24840239899333,1
section_01_target_test_anomaly_0007_f-n_C.wav,275.4947264388709,1
section_01_target_test_anomaly_0008_f-n_C.wav,492.35095479797155,1
section_01_target_test_anomaly_0009_f-n_C.wav,336.90311364396143,1
section_01_target_test_anomaly_0010_f-n_C.wav,307.3318978477007,1
section_01_target_test_anomaly_0011_f-n_C.wav,339.61010570126507,1
section_01_target_test_anomaly_0012_f-n_C.wav,213.4594249847162,1
section_01_target_test_anomaly_0013_f-n_C.wav,354.4868606168234,1
section_01_target_test_anomaly_0014_f-n_C.wav,220.37569300571485,1
section_01_target_test_anomaly_0015_f-n_C.wav,433.5789650501207,1
section_01_target_test_anomaly_0016_f-n_C.wav,268.3978839653722,1
section_01_target_test_anomaly_0017_f-n_C.wav,283.7708070086494,1
section_01_target_test_anomaly_0018_f-n_C.wav,281.76139499782005,1
section_01_target_test_anomaly_0019_f-n_C.wav,334.87588362904967,1
section_01_target_test_anomaly_0020_f-n_C.wav,338.2569051490251,1
section_01_target_test_anomaly_0021_f-n_C.wav,281.8006117553434,1
section_01_target_test_anomaly_0022_f-n_C.wav,402.11996092726326,1
section_01_target_test_anomaly_0023_f-n_C.wav,437.243914906333,1
section_01_target_test_anomaly_0024_f-n_C.wav,454.2249105619843,1
section_01_target_test_anomaly_0025_f-n_C.wav,324.79981756386564,1
section_01_target_test_anomaly_0026_f-n_C.wav,491.77925186560753,1
section_01_target_test_anomaly_0027_f-n_C.wav,338.35521464864007,1
section_01_target_test_anomaly_0028_f-n_C.wav,216.90144808868516,1
section_01_target_test_anomaly_0029_f-n_C.wav,371.764751653197,1
section_01_target_test_anomaly_0030_f-n_C.wav,212.72934060853254,1
section_01_target_test_anomaly_0031_f-n_C.wav,182.63884552260197,1
section_01_target_test_anomaly_0032_f-n_C.wav,254.16391777551272,1
section_01_target_test_anomaly_0033_f-n_C.wav,593.2491434639529,1
section_01_target_test_anomaly_0034_f-n_C.wav,464.9546449188697,1
section_01_target_test_anomaly_0035_f-n_C.wav,261.59113733753054,1
section_01_target_test_anomaly_0036_f-n_C.wav,475.8432723259192,1
section_01_target_test_anomaly_0037_f-n_C.wav,335.9139346673793,1
section_01_target_test_anomaly_0038_f-n_C.wav,257.3993395236837,1
section_01_target_test_anomaly_0039_f-n_C.wav,296.2794949243338,1
section_01_target_test_anomaly_0040_f-n_C.wav,378.3780529279418,1
section_01_target_test_anomaly_0041_f-n_C.wav,391.4930160634285,1
section_01_target_test_anomaly_0042_f-n_C.wav,344.6079126496335,1
section_01_target_test_anomaly_0043_f-n_C.wav,479.0279226075826,1
section_01_target_test_anomaly_0044_f-n_C.wav,210.10300402782602,1
section_01_target_test_anomaly_0045_f-n_C.wav,280.94431105322656,1
section_01_target_test_anomaly_0046_f-n_C.wav,400.3277197670818,1
section_01_target_test_anomaly_0047_f-n_C.wav,300.7458965421438,1
section_01_target_test_anomaly_0048_f-n_C.wav,419.32764739288996,1
section_01_target_test_anomaly_0049_f-n_C.wav,295.99340781573846,1
