decision threshold,284.7093522062738
section_02_target_test_normal_0025_v1pat_05_v2pat_05.wav,327.03806684752954,1
section_02_target_test_normal_0026_v1pat_05_v2pat_05.wav,396.295529525262,1
section_02_target_test_normal_0027_v1pat_05_v2pat_05.wav,356.3762878279209,1
section_02_target_test_normal_0028_v1pat_04_v2pat_05.wav,287.5279938305199,1
section_02_target_test_normal_0029_v1pat_05_v2pat_05.wav,253.9765807233645,0
section_02_target_test_normal_0030_v1pat_05_v2pat_05.wav,260.10231219450395,0
section_02_target_test_normal_0031_v1pat_04_v2pat_05.wav,373.6293797670995,1
section_02_target_test_normal_0032_v1pat_04_v2pat_05.wav,286.332813824675,1
section_02_target_test_normal_0033_v1pat_04_v2pat_05.wav,897.9424119899851,1
section_02_target_test_normal_0034_v1pat_05_v2pat_05.wav,309.2027609230614,1
section_02_target_test_normal_0035_v1pat_05_v2pat_05.wav,822.4411555241726,1
section_02_target_test_normal_0036_v1pat_04_v2pat_05.wav,269.8539988008247,0
section_02_target_test_normal_0037_v1pat_05_v2pat_05.wav,257.3677611384759,0
section_02_target_test_normal_0038_v1pat_04_v2pat_05.wav,303.63574288104394,1
section_02_target_test_normal_0039_v1pat_05_v2pat_05.wav,300.06216184133643,1
section_02_target_test_normal_0040_v1pat_04_v2pat_05.wav,494.17260644233687,1
section_02_target_test_normal_0041_v1pat_05_v2pat_05.wav,316.66261092716445,1
section_02_target_test_normal_0042_v1pat_04_v2pat_05.wav,309.78986955616193,1
section_02_target_test_normal_0043_v1pat_04_v2pat_05.wav,346.26883784273457,1
section_02_target_test_normal_0044_v1pat_05_v2pat_05.wav,433.13297278890576,1
section_02_target_test_normal_0045_v1pat_05_v2pat_05.wav,241.9126485730612,0
section_02_target_test_normal_0046_v1pat_04_v2pat_05.wav,291.9144468203385,1
section_02_target_test_normal_0047_v1pat_04_v2pat_05.wav,222.17068942213515,0
section_02_target_test_normal_0048_v1pat_04_v2pat_05.wav,350.8070949758821,1
section_02_target_test_normal_0049_v1pat_04_v2pat_05.wav,266.71055275605755,0
section_02_source_test_anomaly_0000_v1pat_05.wav,556.8510783969592,1
section_02_source_test_anomaly_0001_v2pat_05.wav,682.2628112128363,1
section_02_source_test_anomaly_0002_v1pat_05.wav,599.9602486981986,1
section_02_source_test_anomaly_0003_v1pat_04.wav,710.1242212025637,1
section_02_source_test_anomaly_0004_v1pat_05.wav,722.2518705248277,1
section_02_source_test_anomaly_0005_v1pat_05.wav,568.6627919476335,1
section_02_source_test_anomaly_0006_v1pat_04.wav,520.0470562893026,1
section_02_source_test_anomaly_0007_v2pat_05.wav,694.6186196928032,1
section_02_source_test_anomaly_0008_v1pat_04.wav,494.3770167331534,1
section_02_source_test_anomaly_0009_v1pat_05.wav,658.6151010095288,1
section_02_source_test_anomaly_0010_v2pat_05.wav,1006.9650935441058,1
section_02_source_test_anomaly_0011_v1pat_05.wav,397.1212936073951,1
section_02_source_test_anomaly_0012_v1pat_04.wav,566.4524975579795,1
section_02_source_test_anomaly_0013_v2pat_05.wav,648.4997853622432,1
section_02_source_test_anomaly_0014_v2pat_05.wav,597.1370997707611,1
section_02_source_test_anomaly_0015_v1pat_04.wav,560.5376469034421,1
section_02_source_test_anomaly_0016_v1pat_05.wav,610.7188335877537,1
section_02_source_test_anomaly_0017_v1pat_05.wav,419.19196578277723,1
section_02_source_test_anomaly_0018_v1pat_04.wav,538.555123274051,1
section_02_source_test_anomaly_0019_v1pat_04.wav,735.3176772053977,1
section_02_source_test_anomaly_0020_v2pat_05.wav,623.8329320450014,1
section_02_source_test_anomaly_0021_v1pat_05.wav,537.4475502033744,1
section_02_source_test_anomaly_0022_v1pat_04.wav,682.9657313059569,1
section_02_source_test_anomaly_0023_v2pat_05.wav,696.722314796661,1
section_02_source_test_anomaly_0024_v1pat_05.wav,558.5056936972022,1
section_02_source_test_anomaly_0025_v1pat_05.wav,552.2392375390149,1
section_02_source_test_anomaly_0026_v1pat_04.wav,585.9131911493265,1
section_02_source_test_anomaly_0027_v1pat_04.wav,495.71659125408473,1
section_02_source_test_anomaly_0028_v1pat_04.wav,940.7788084076964,1
section_02_source_test_anomaly_0029_v1pat_05.wav,596.2964184390136,1
section_02_source_test_anomaly_0030_v1pat_04.wav,459.3314859773048,1
section_02_source_test_anomaly_0031_v2pat_05.wav,577.3459301932627,1
section_02_source_test_anomaly_0032_v1pat_04.wav,594.2572598607225,1
section_02_source_test_anomaly_0033_v2pat_05.wav,493.54331097261996,1
section_02_source_test_anomaly_0034_v1pat_04.wav,510.55218935287434,1
section_02_source_test_anomaly_0035_v1pat_05.wav,584.339206773929,1
section_02_source_test_anomaly_0036_v2pat_05.wav,652.3623298408955,1
section_02_source_test_anomaly_0037_v1pat_04.wav,783.3626706993931,1
section_02_source_test_anomaly_0038_v2pat_05.wav,510.907318122184,1
section_02_source_test_anomaly_0039_v1pat_05.wav,526.5674355479565,1
section_02_source_test_anomaly_0040_v2pat_05.wav,881.4644922583083,1
section_02_source_test_anomaly_0041_v2pat_05.wav,565.3224525314338,1
section_02_source_test_anomaly_0042_v1pat_05.wav,492.681135272205,1
section_02_source_test_anomaly_0043_v2pat_05.wav,1124.8002029439529,1
section_02_source_test_anomaly_0044_v2pat_05.wav,662.9127998485704,1
section_02_source_test_anomaly_0045_v1pat_05.wav,517.8893628963016,1
section_02_source_test_anomaly_0046_v1pat_04.wav,813.4125535028135,1
section_02_source_test_anomaly_0047_v1pat_05.wav,507.19706954404717,1
section_02_source_test_anomaly_0048_v2pat_05.wav,742.7264166767194,1
section_02_source_test_anomaly_0049_v1pat_04.wav,546.9541756442313,1
section_02_target_test_anomaly_0000_v1pat_04_v2pat_05.wav,549.2478981487951,1
section_02_target_test_anomaly_0001_v1pat_05_v2pat_05.wav,316.90464988043135,1
section_02_target_test_anomaly_0002_v1pat_05_v2pat_05.wav,909.353466436322,1
section_02_target_test_anomaly_0003_v1pat_04_v2pat_05.wav,595.6167120295744,1
section_02_target_test_anomaly_0004_v1pat_05_v2pat_05.wav,527.0185995905895,1
section_02_target_test_anomaly_0005_v1pat_05_v2pat_05.wav,423.2320980822064,1
section_02_target_test_anomaly_0006_v1pat_05_v2pat_05.wav,609.5546117896719,1
section_02_target_test_anomaly_0007_v1pat_04_v2pat_05.wav,392.4077470828036,1
section_02_target_test_anomaly_0008_v1pat_04_v2pat_05.wav,758.7180495836618,1
section_02_target_test_anomaly_0009_v1pat_05_v2pat_05.wav,656.2240629991053,1
section_02_target_test_anomaly_0010_v1pat_05_v2pat_05.wav,853.4378357107886,1
section_02_target_test_anomaly_0011_v1pat_04_v2pat_05.wav,525.1128299565984,1
section_02_target_test_anomaly_0012_v1pat_04_v2pat_05.wav,670.495652450279,1
section_02_target_test_anomaly_0013_v1pat_04_v2pat_05.wav,630.1204498463586,1
section_02_target_test_anomaly_0014_v1pat_05_v2pat_05.wav,650.7026472455797,1
section_02_target_test_anomaly_0015_v1pat_04_v2pat_05.wav,675.1044346989153,1
section_02_target_test_anomaly_0016_v1pat_05_v2pat_05.wav,918.8209198408375,1
section_02_target_test_anomaly_0017_v1pat_04_v2pat_05.wav,529.3698735600098,1
section_02_target_test_anomaly_0018_v1pat_05_v2pat_05.wav,525.1448648910372,1
section_02_target_test_anomaly_0019_v1pat_04_v2pat_05.wav,818.5392577913407,1
section_02_target_test_anomaly_0020_v1pat_05_v2pat_05.wav,699.1656828888791,1
section_02_target_test_anomaly_0021_v1pat_05_v2pat_05.wav,896.9617545073023,1
section_02_target_test_anomaly_0022_v1pat_04_v2pat_05.wav,364.19081085938257,1
section_02_target_test_anomaly_0023_v1pat_05_v2pat_05.wav,546.0893964898943,1
section_02_target_test_anomaly_0024_v1pat_05_v2pat_05.wav,524.2996579470915,1
section_02_target_test_anomaly_0025_v1pat_05_v2pat_05.wav,1417.860111133736,1
section_02_target_test_anomaly_0026_v1pat_04_v2pat_05.wav,1196.2866022062117,1
section_02_target_test_anomaly_0027_v1pat_04_v2pat_05.wav,652.0064137229177,1
section_02_target_test_anomaly_0028_v1pat_04_v2pat_05.wav,602.0117410815286,1
section_02_target_test_anomaly_0029_v1pat_04_v2pat_05.wav,373.8461108696661,1
section_02_target_test_anomaly_0030_v1pat_05_v2pat_05.wav,461.55642170325547,1
section_02_target_test_anomaly_0031_v1pat_05_v2pat_05.wav,441.1413787848912,1
section_02_target_test_anomaly_0032_v1pat_05_v2pat_05.wav,504.3451023692353,1
section_02_target_test_anomaly_0033_v1pat_04_v2pat_05.wav,1461.2322376796924,1
section_02_target_test_anomaly_0034_v1pat_04_v2pat_05.wav,503.81156700381274,1
section_02_target_test_anomaly_0035_v1pat_04_v2pat_05.wav,410.078250599753,1
section_02_target_test_anomaly_0036_v1pat_05_v2pat_05.wav,378.61365888188556,1
section_02_target_test_anomaly_0037_v1pat_05_v2pat_05.wav,754.5658767245365,1
section_02_target_test_anomaly_0038_v1pat_04_v2pat_05.wav,649.4631813734094,1
section_02_target_test_anomaly_0039_v1pat_05_v2pat_05.wav,741.9560512962172,1
section_02_target_test_anomaly_0040_v1pat_04_v2pat_05.wav,399.7799982631606,1
section_02_target_test_anomaly_0041_v1pat_04_v2pat_05.wav,592.9573802279907,1
section_02_target_test_anomaly_0042_v1pat_05_v2pat_05.wav,691.9102296155314,1
section_02_target_test_anomaly_0043_v1pat_05_v2pat_05.wav,1071.6085457533316,1
section_02_target_test_anomaly_0044_v1pat_04_v2pat_05.wav,645.584020666851,1
section_02_target_test_anomaly_0045_v1pat_04_v2pat_05.wav,725.8045187575809,1
section_02_target_test_anomaly_0046_v1pat_04_v2pat_05.wav,661.5284084343053,1
section_02_target_test_anomaly_0047_v1pat_05_v2pat_05.wav,574.3452857951648,1
section_02_target_test_anomaly_0048_v1pat_05_v2pat_05.wav,442.96199980337565,1
section_02_target_test_anomaly_0049_v1pat_04_v2pat_05.wav,461.483118109122,1
